id,name,latitude,longitude,sector,subsector,assetType,sourceType,pollution_type,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year,source_file,wte_class,waste_type,how_used,energy_generated,needed_hardware,wte_score,wte_confidence,wte_reason,second_best_wte_class,second_best_wte_score,classification_note
1896687,Aswan Cement Plant,23.4900608380554,32.2304276796061,manufacturing,cement,integrated dry,point-source,co2e_20yr,471282.7873089999,0.7856500000130597,t of CO2e_20yr per t of cement,599863.536309,t of cement,749999.99999,t of cement,0.7998180484226641,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",106.049,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,27.839,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896677,Qena Desert Cement Plant,26.2536659986347,32.9710817087311,manufacturing,cement,integrated dry,point-source,co2e_20yr,463132.91495,0.7856500000194446,t of CO2e_20yr per t of cement,589490.1227500001,t of cement,1499999.9999000002,t of cement,0.3929934151928662,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",106.011,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,27.809,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
33999165,EGY-New Damietta City_methanol,31.4994563767578,31.6698389992847,manufacturing,chemicals,methanol,point-source,co2e_20yr,451587.78,0.375,t of CO2e_20yr per t of chemical,1204234.0799999998,t of chemical,1353071.9999999998,t of chemical,0.89,2024,egy_co2e_20yr_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",101.704,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,98.38,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896689,Sinai White Cement El Hassana Plant,30.7210558266335,33.7724699786476,manufacturing,cement,integrated dry,point-source,co2e_20yr,446248.66116,1.0194699999855514,t of CO2e_20yr per t of cement,437726.13335,t of cement,1200000.00027,t of cement,0.364771777709593,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",105.843,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,27.674,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896686,Qift Cement Plant,26.0257442792138,32.9392804321729,manufacturing,cement,integrated dry,point-source,co2e_20yr,429688.87731,0.5871700000092369,t of CO2e_20yr per t of cement,731796.37465,t of cement,1999999.9999,t of cement,0.3658981873432949,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",105.712,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,27.569,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
732013,"Sidi Kerir Petrochemicals, Alexandria",31.002004,29.845145,manufacturing,petrochemical-steam-cracking,Natural Gas Liquids,point-source,co2e_20yr,396250.3901499996,1.7637231553810733,t of CO2e_20yr per tonnes,224667.0,tonnes,300000.0,t of ethylene,0.74889,2024,egy_co2e_20yr_source.csv,Pyrolysis,Plastic Waste,Sorted plastic is heated in low/no oxygen and vapors are condensed.,Synthetic oil + gas + process heat,"Sorting line, reactor, condenser, oil tank, safety PLC",106.026,Medium,Petrochemical/plastic-related source; Manufacturing source,Waste Recovery / RDF,103.783,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
32438384,Titan Cement Beni Suef Plant,29.0484879754807,31.1663735774334,manufacturing,cement,integrated dry,point-source,co2e_20yr,342909.36851,0.6792500000511404,t of CO2e_20yr per t of cement,504835.28669,t of cement,1499999.9999000002,t of cement,0.3365568578157704,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",105.318,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,27.255,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896685,Beni Mazar Cement Plant,28.4117910151652,30.9654776773993,manufacturing,cement,integrated dry,point-source,co2e_20yr,308733.98604,0.587170000042573,t of CO2e_20yr per t of cement,525800.00003,t of cement,2200000.0001000003,t of cement,0.2390000000027727,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",105.262,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,27.21,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
32438387,East Samalout Cement Plant,28.3009043793036,30.7465945600683,manufacturing,cement,integrated dry,point-source,co2e_20yr,214818.7344492,1.0194699999943162,t of CO2e_20yr per t of cement,210716.0921365,t of cement,419999.9999900001,t of cement,0.5017049812893262,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",104.719,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,26.775,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1567210,Egyptian Steel Ain Sokhna plant,29.6408981058511,32.2788523469597,manufacturing,iron-and-steel,EAF,point-source,co2e_20yr,102396.13416867467,0.2639999999999999,t of CO2e_20yr per t of steel,387864.1445783133,t of steel,599999.9999999999,t of steel,0.6464402409638556,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",102.753,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,25.202,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1566798,Egyptian Steel Beni Suef plant,29.1553658106167,31.2484471996776,manufacturing,iron-and-steel,EAF,point-source,co2e_20yr,102396.13416867467,0.2639999999999999,t of CO2e_20yr per t of steel,387864.1445783133,t of steel,600000.0,t of steel,0.6464402409638554,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",102.753,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,25.202,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
42741856,Al Gioshy Steel Ain Sokhna plant,29.6750464661036,32.3027909599531,manufacturing,iron-and-steel,EAF,point-source,co2e_20yr,87487.06564646182,0.2706733278733294,t of CO2e_20yr per t of steel,323220.12048192765,t of steel,500000.0,t of steel,0.6464402409638553,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",102.388,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,24.91,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1567244,Delta Steel Mill Al Qalyubia plant,30.1188856131697,31.2824004958612,manufacturing,iron-and-steel,EAF,point-source,co2e_20yr,87487.06564646182,0.2706733278733293,t of CO2e_20yr per t of steel,323220.1204819277,t of steel,500000.0,t of steel,0.6464402409638554,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",102.406,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,24.925,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38474801,T&C Garments Sae,30.1892728,31.4513314,manufacturing,textiles-leather-apparel,Cut & Sew| Laundry| Wet Finishing,point-source,co2e_20yr,102.28675089504112,3.011135696495007e-05,t of CO2e_20yr per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",97.566,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,21.052,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38469968,Enva Textile Group For Socks Production S.A.E,30.5964923,32.2714587,manufacturing,textiles-leather-apparel,Ironing|Knitting|Laundry|Packing|Sewing|Washing,point-source,co2e_20yr,102.28675089504112,3.011135696495008e-05,t of CO2e_20yr per USD,3396949.2312851897,USD,3396949.2312851897,USD,1.0,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",97.566,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,21.052,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38477814,Elite Merchandising Corp.,31.2423001,29.9835516,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,co2e_20yr,102.28675089504112,3.0111356964950068e-05,t of CO2e_20yr per USD,3396949.2312851907,USD,3396949.2312851907,USD,1.0,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",97.566,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,21.052,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38473722,Ace Apparel Egypt,30.2327128,31.3909597,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,co2e_20yr,102.28675089504112,3.0111356964950068e-05,t of CO2e_20yr per USD,3396949.2312851907,USD,3396949.2312851907,USD,1.0,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",97.566,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,21.052,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38472975,Alpha  Textile,31.2000924,29.9187387,manufacturing,textiles-leather-apparel,Final Product Assembly,point-source,co2e_20yr,102.2867508950411,3.0111356964950068e-05,t of CO2e_20yr per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38475896,Hela Clothing Egypt,31.1788926,29.9371714,manufacturing,textiles-leather-apparel,Factory Processing |  Manufacturer | Finished Product Supplier | Primary Producer Agriculture | Sub-Contractor,point-source,co2e_20yr,102.2867508950411,3.011135696495007e-05,t of CO2e_20yr per USD,3396949.2312851897,USD,3396949.2312851897,USD,1.0,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,Medium,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Biogas + Composting / Biochar,87.233,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38474913,Wagdy Moamen & Partners For Textile Industries,30.2283408,31.4798948,manufacturing,textiles-leather-apparel,Manufacturing|Wetprocess|Weaving,point-source,co2e_20yr,102.2867508950411,3.0111356964950068e-05,t of CO2e_20yr per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38476776,Plaza Readymade Garments Ind.,31.2652893,32.3018661,manufacturing,textiles-leather-apparel,Cut & Sew| Laundry| Wet Finishing,point-source,co2e_20yr,102.2867508950411,3.0111356964950068e-05,t of CO2e_20yr per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38477339,Jade Apparel Industries,31.2000924,29.9187387,manufacturing,textiles-leather-apparel,Finished Goods,point-source,co2e_20yr,102.2867508950411,3.0111356964950065e-05,t of CO2e_20yr per USD,3396949.2312851907,USD,3396949.2312851907,USD,1.0,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
38480007,Lotus High Tech Garments Co.,31.2652893,32.3018661,manufacturing,textiles-leather-apparel,Cut & Sew| Laundry| Wet Finishing,point-source,co2e_20yr,102.2867508950411,3.0111356964950068e-05,t of CO2e_20yr per USD,3396949.23128519,USD,3396949.23128519,USD,1.0,2024,egy_co2e_20yr_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",96.994,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,20.596,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
